"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"553375","23111","PARISIENNE_SEWING_BOX",4,2011-05-16,12.5,14911,"EIRE"
"553375","23112","PARISIENNE_CURIO_CABINET",4,2011-05-16,7.5,14911,"EIRE"
"553375","23118","PARISIENNE_JEWELLERY_DRAWER",4,2011-05-16,7.5,14911,"EIRE"
"553375","23191","BUNDLE_OF_3_RETRO_NOTE_BOOKS",12,2011-05-16,1.65,14911,"EIRE"
"553375","23208","LUNCH_BAG_VINTAGE_LEAF_DESIGN",10,2011-05-16,1.65,14911,"EIRE"
"553375","23209","LUNCH_BAG_DOILEY_PATTERN",10,2011-05-16,1.65,14911,"EIRE"
"553375","23298","SPOTTY_BUNTING",6,2011-05-16,4.95,14911,"EIRE"
"553375","21043","APRON_MODERN_VINTAGE_COTTON",12,2011-05-16,1.95,14911,"EIRE"
"553375","21792","CLASSIC_FRENCH_STYLE_BASKET_GREEN",8,2011-05-16,3.95,14911,"EIRE"
"553375","79030G","TUMBLER_NEW_ENGLAND",48,2011-05-16,0.39,14911,"EIRE"
"553375","85132C","CHARLIE_AND_LOLA_FIGURES_TINS",12,2011-05-16,1.95,14911,"EIRE"
"553375","85183B","CHARLIE_&_LOLA_WASTEPAPER_BIN_FLORA",12,2011-05-16,1.25,14911,"EIRE"
"553375","85183A","CHARLIE_&_LOLA_WASTEPAPER_BIN_BLUE",12,2011-05-16,1.25,14911,"EIRE"
"553375","22423","REGENCY_CAKESTAND_3_TIER",6,2011-05-16,12.75,14911,"EIRE"
"553375","22980","PANTRY_SCRUBBING_BRUSH",12,2011-05-16,1.65,14911,"EIRE"
"553375","22979","PANTRY_WASHING_UP_BRUSH",12,2011-05-16,1.45,14911,"EIRE"
"553375","22982","PANTRY_PASTRY_BRUSH",12,2011-05-16,1.25,14911,"EIRE"
"553375","22993","SET_OF_4_PANTRY_JELLY_MOULDS",12,2011-05-16,1.25,14911,"EIRE"
"553375","84968A","SET_OF_16_VINTAGE_ROSE_CUTLERY",6,2011-05-16,12.75,14911,"EIRE"
"553375","84968E","SET_OF_16_VINTAGE_BLACK_CUTLERY",6,2011-05-16,12.75,14911,"EIRE"
"553375","21468","BUTTERFLY_CROCHET_FOOD_COVER",6,2011-05-16,3.75,14911,"EIRE"
"553375","21469","POLKA_DOT_RAFFIA_FOOD_COVER",6,2011-05-16,3.75,14911,"EIRE"
"553375","22776","SWEETHEART_CAKESTAND_3_TIER",2,2011-05-16,9.95,14911,"EIRE"
"553375","22236","CAKE_STAND_3_TIER_MAGIC_GARDEN",2,2011-05-16,12.75,14911,"EIRE"
"553375","22061","LARGE_CAKE_STAND__HANGING_STRAWBERY",4,2011-05-16,9.95,14911,"EIRE"
"553535","21212","PACK_OF_72_RETROSPOT_CAKE_CASES",24,2011-05-17,0.55,NA,"EIRE"
"553535","22938","CUPCAKE_LACE_PAPER_SET_6",12,2011-05-17,1.95,NA,"EIRE"
"553535","22847","BREAD_BIN_DINER_STYLE_IVORY",4,2011-05-17,14.95,NA,"EIRE"
"553535","22848","BREAD_BIN_DINER_STYLE_PINK",4,2011-05-17,14.95,NA,"EIRE"
"553535","22846","BREAD_BIN_DINER_STYLE_RED",4,2011-05-17,14.95,NA,"EIRE"
"553535","22429","ENAMEL_MEASURING_JUG_CREAM",4,2011-05-17,4.25,NA,"EIRE"
"553535","22430","ENAMEL_WATERING_CAN_CREAM",4,2011-05-17,4.95,NA,"EIRE"
"553535","22427","ENAMEL_FLOWER_JUG_CREAM",3,2011-05-17,5.95,NA,"EIRE"
"553535","22424","ENAMEL_BREAD_BIN_CREAM",2,2011-05-17,12.75,NA,"EIRE"
"553535","22728","ALARM_CLOCK_BAKELIKE_PINK",4,2011-05-17,3.75,NA,"EIRE"
"553535","22725","ALARM_CLOCK_BAKELIKE_CHOCOLATE",4,2011-05-17,3.75,NA,"EIRE"
"553535","22729","ALARM_CLOCK_BAKELIKE_ORANGE",4,2011-05-17,3.75,NA,"EIRE"
"553535","22730","ALARM_CLOCK_BAKELIKE_IVORY",4,2011-05-17,3.75,NA,"EIRE"
"553535","22423","REGENCY_CAKESTAND_3_TIER",16,2011-05-17,10.95,NA,"EIRE"
"553535","71053","WHITE_METAL_LANTERN",4,2011-05-17,3.75,NA,"EIRE"
"553535","85123A","WHITE_HANGING_HEART_T-LIGHT_HOLDER",32,2011-05-17,2.55,NA,"EIRE"
"553535","23143","ZINC_WIRE_KITCHEN_ORGANISER",2,2011-05-17,10.4,NA,"EIRE"
"553535","23142","IVORY_WIRE_KITCHEN_ORGANISER",2,2011-05-17,10.4,NA,"EIRE"
"553535","23153","ZINC_SWEETHEART_WIRE_LETTER_RACK",4,2011-05-17,3.75,NA,"EIRE"
"553535","23152","IVORY_SWEETHEART_WIRE_LETTER_RACK",4,2011-05-17,3.75,NA,"EIRE"
"553535","47566","PARTY_BUNTING",4,2011-05-17,4.95,NA,"EIRE"
"553535","22470","HEART_OF_WICKER_LARGE",6,2011-05-17,2.95,NA,"EIRE"
"553535","22469","HEART_OF_WICKER_SMALL",12,2011-05-17,1.65,NA,"EIRE"
"553535","22652","TRAVEL_SEWING_KIT",10,2011-05-17,1.65,NA,"EIRE"
"553535","22966","GINGERBREAD_MAN_COOKIE_CUTTER",12,2011-05-17,1.25,NA,"EIRE"
"553535","22964","3_PIECE_SPACEBOY_COOKIE_CUTTER_SET",6,2011-05-17,2.1,NA,"EIRE"
"553535","84380","SET_OF_3_BUTTERFLY_COOKIE_CUTTERS",12,2011-05-17,1.25,NA,"EIRE"
"553535","22965","3_TRADITIONAl_BISCUIT_CUTTERS__SET",6,2011-05-17,2.1,NA,"EIRE"
"553535","23298","SPOTTY_BUNTING",3,2011-05-17,4.95,NA,"EIRE"
"553535","22993","SET_OF_4_PANTRY_JELLY_MOULDS",12,2011-05-17,1.25,NA,"EIRE"
"553535","23163","REGENCY_SUGAR_TONGS",8,2011-05-17,2.49,NA,"EIRE"
"553535","23162","REGENCY_TEA_STRAINER",4,2011-05-17,3.75,NA,"EIRE"
"553535","23175","REGENCY_MILK_JUG_PINK",8,2011-05-17,3.25,NA,"EIRE"
"553535","23174","REGENCY_SUGAR_BOWL_GREEN",8,2011-05-17,4.15,NA,"EIRE"
"553535","23173","REGENCY_TEAPOT_ROSES",4,2011-05-17,9.95,NA,"EIRE"
"553535","84987","SET_OF_36_TEATIME_PAPER_DOILIES",12,2011-05-17,1.45,NA,"EIRE"
"553535","21213","PACK_OF_72_SKULL_CAKE_CASES",24,2011-05-17,0.55,NA,"EIRE"
"553535","22417","PACK_OF_60_SPACEBOY_CAKE_CASES",24,2011-05-17,0.55,NA,"EIRE"
"553535","21977","PACK_OF_60_PINK_PAISLEY_CAKE_CASES",24,2011-05-17,0.55,NA,"EIRE"
"553535","22951","60_CAKE_CASES_DOLLY_GIRL_DESIGN",24,2011-05-17,0.55,NA,"EIRE"
"553535","84991","60_TEATIME_FAIRY_CAKE_CASES",24,2011-05-17,0.55,NA,"EIRE"
"553535","23284","DOORMAT_KEEP_CALM_AND_COME_IN",10,2011-05-17,6.75,NA,"EIRE"
"553535","21868","POTTING_SHED_TEA_MUG",12,2011-05-17,1.25,NA,"EIRE"
"553535","22697","GREEN_REGENCY_TEACUP_AND_SAUCER",6,2011-05-17,2.95,NA,"EIRE"
"553535","22699","ROSES_REGENCY_TEACUP_AND_SAUCER",6,2011-05-17,2.95,NA,"EIRE"
"553535","22978","PANTRY_ROLLING_PIN",6,2011-05-17,3.75,NA,"EIRE"
"553686","22138","BAKING_SET_9_PIECE_RETROSPOT",3,2011-05-18,4.95,14911,"EIRE"
"553686","22554","PLASTERS_IN_TIN_WOODLAND_ANIMALS",12,2011-05-18,1.65,14911,"EIRE"
"553686","22555","PLASTERS_IN_TIN_STRONGMAN",12,2011-05-18,1.65,14911,"EIRE"
"553686","21703","BAG_125g_SWIRLY_MARBLES",12,2011-05-18,0.42,14911,"EIRE"
"553686","21915","RED__HARMONICA_IN_BOX",12,2011-05-18,1.25,14911,"EIRE"
"553686","22550","HOLIDAY_FUN_LUDO",4,2011-05-18,3.75,14911,"EIRE"
"553686","21914","BLUE_HARMONICA_IN_BOX",12,2011-05-18,1.25,14911,"EIRE"
"553686","21912","VINTAGE_SNAKES_&_LADDERS",4,2011-05-18,3.75,14911,"EIRE"
"553686","22619","SET_OF_6_SOLDIER_SKITTLES",8,2011-05-18,3.75,14911,"EIRE"
"553686","22516","CHILDS_GARDEN_RAKE_BLUE",6,2011-05-18,2.1,14911,"EIRE"
"553686","22514","CHILDS_GARDEN_SPADE_BLUE",6,2011-05-18,2.1,14911,"EIRE"
"553686","22517","CHILDS_GARDEN_RAKE_PINK",6,2011-05-18,2.1,14911,"EIRE"
"553686","22515","CHILDS_GARDEN_SPADE_PINK",6,2011-05-18,2.1,14911,"EIRE"
"553686","22522","CHILDS_GARDEN_FORK_BLUE",12,2011-05-18,0.85,14911,"EIRE"
"553686","22523","CHILDS_GARDEN_FORK_PINK",12,2011-05-18,0.85,14911,"EIRE"
"553686","22526","WHEELBARROW_FOR_CHILDREN",6,2011-05-18,12.75,14911,"EIRE"
"553686","22960","JAM_MAKING_SET_WITH_JARS",12,2011-05-18,3.75,14911,"EIRE"
"553686","22693","GROW_A_FLYTRAP_OR_SUNFLOWER_IN_TIN",48,2011-05-18,1.25,14911,"EIRE"
"553686","22443","GROW_YOUR_OWN_HERBS_SET_OF_3",2,2011-05-18,7.95,14911,"EIRE"
"553686","22570","FELTCRAFT_CUSHION_RABBIT",4,2011-05-18,3.75,14911,"EIRE"
"553686","22569","FELTCRAFT_CUSHION_BUTTERFLY",4,2011-05-18,3.75,14911,"EIRE"
"553686","20728","LUNCH_BAG_CARS_BLUE",10,2011-05-18,1.65,14911,"EIRE"
"553686","20726","LUNCH_BAG_WOODLAND",10,2011-05-18,1.65,14911,"EIRE"
"553686","22977","DOLLY_GIRL_CHILDRENS_EGG_CUP",12,2011-05-18,1.25,14911,"EIRE"
"553686","22976","CIRCUS_PARADE_CHILDRENS_EGG_CUP",12,2011-05-18,1.25,14911,"EIRE"
"553686","22635","CHILDS_BREAKFAST_SET_DOLLY_GIRL",2,2011-05-18,9.95,14911,"EIRE"
"553686","22636","CHILDS_BREAKFAST_SET_CIRCUS_PARADE",2,2011-05-18,8.5,14911,"EIRE"
"553686","21534","DAIRY_MAID_LARGE_MILK_JUG",3,2011-05-18,4.95,14911,"EIRE"
"553686","21470","FLOWER_VINE_RAFFIA_FOOD_COVER",6,2011-05-18,3.75,14911,"EIRE"
"553686","21469","POLKA_DOT_RAFFIA_FOOD_COVER",6,2011-05-18,3.75,14911,"EIRE"
"553686","22151","PLACE_SETTING_WHITE_HEART",48,2011-05-18,0.42,14911,"EIRE"
"553686","22221","CAKE_STAND_LOVEBIRD_2_TIER_PINK",2,2011-05-18,9.95,14911,"EIRE"
"553686","22223","CAKE_PLATE_LOVEBIRD_PINK",3,2011-05-18,4.95,14911,"EIRE"
"553686","22423","REGENCY_CAKESTAND_3_TIER",4,2011-05-18,12.75,14911,"EIRE"
"553686","84987","SET_OF_36_TEATIME_PAPER_DOILIES",12,2011-05-18,1.45,14911,"EIRE"
"553686","84596B","SMALL_DOLLY_MIX_DESIGN_ORANGE_BOWL",24,2011-05-18,0.42,14911,"EIRE"
"553686","84596L","BISCUITS_SMALL_BOWL_LIGHT_BLUE",24,2011-05-18,0.42,14911,"EIRE"
"553686","22197","SMALL_POPCORN_HOLDER",72,2011-05-18,0.85,14911,"EIRE"
"553686","47566","PARTY_BUNTING",4,2011-05-18,4.95,14911,"EIRE"
"553686","21212","PACK_OF_72_RETROSPOT_CAKE_CASES",24,2011-05-18,0.55,14911,"EIRE"
"553686","22457","NATURAL_SLATE_HEART_CHALKBOARD",6,2011-05-18,2.95,14911,"EIRE"
"553686","22559","SEASIDE_FLYING_DISC",12,2011-05-18,1.25,14911,"EIRE"
"553686","22605","WOODEN_CROQUET_GARDEN_SET",3,2011-05-18,14.95,14911,"EIRE"
"553686","22606","WOODEN_SKITTLES_GARDEN_SET",4,2011-05-18,12.75,14911,"EIRE"
"553686","22607","WOODEN_ROUNDERS_GARDEN_SET",6,2011-05-18,9.95,14911,"EIRE"
"553686","21894","POTTING_SHED_SEED_ENVELOPES",24,2011-05-18,1.25,14911,"EIRE"
"553686","21896","POTTING_SHED_TWINE",6,2011-05-18,2.1,14911,"EIRE"
"553686","22477","WATERING_CAN_GARDEN_MARKER",10,2011-05-18,1.25,14911,"EIRE"
"553686","22478","BIRDHOUSE_GARDEN_MARKER",10,2011-05-18,1.25,14911,"EIRE"
"553686","22479","DAISY_GARDEN_MARKER",10,2011-05-18,1.25,14911,"EIRE"
"553686","22432","WATERING_CAN_PINK_BUNNY",6,2011-05-18,1.95,14911,"EIRE"
"553686","22431","WATERING_CAN_BLUE_ELEPHANT",6,2011-05-18,1.95,14911,"EIRE"
"553686","22430","ENAMEL_WATERING_CAN_CREAM",4,2011-05-18,4.95,14911,"EIRE"
"553686","48188","DOORMAT_WELCOME_PUPPIES",2,2011-05-18,7.95,14911,"EIRE"
"553686","21523","DOORMAT_FANCY_FONT_HOME_SWEET_HOME",2,2011-05-18,7.95,14911,"EIRE"
"553686","21380","WOODEN_HAPPY_BIRTHDAY_GARLAND",6,2011-05-18,2.95,14911,"EIRE"
"553686","47590A","BLUE_HAPPY_BIRTHDAY_BUNTING",6,2011-05-18,5.45,14911,"EIRE"
"553686","47590B","PINK_HAPPY_BIRTHDAY_BUNTING",6,2011-05-18,5.45,14911,"EIRE"
"553686","20679","EDWARDIAN_PARASOL_RED",12,2011-05-18,5.95,14911,"EIRE"
"553686","15056N","EDWARDIAN_PARASOL_NATURAL",12,2011-05-18,5.95,14911,"EIRE"
"553897","20969","RED_FLORAL_FELTCRAFT_SHOULDER_BAG",4,2011-05-19,3.75,14911,"EIRE"
"553897","20971","PINK_BLUE_FELT_CRAFT_TRINKET_BOX",12,2011-05-19,1.25,14911,"EIRE"
"553897","22835","HOT_WATER_BOTTLE_I_AM_SO_POORLY",4,2011-05-19,4.65,14911,"EIRE"
"553897","21115","ROSE_CARAVAN_DOORSTOP",2,2011-05-19,6.75,14911,"EIRE"
"553897","22283","6_EGG_HOUSE_PAINTED_WOOD",2,2011-05-19,7.95,14911,"EIRE"
"553897","46000U","POLYESTER_FILLER_PAD_30CMx30CM",2,2011-05-19,1.25,14911,"EIRE"
"553897","22968","ROSE_COTTAGE_KEEPSAKE_BOX",2,2011-05-19,9.95,14911,"EIRE"
"553897","C2","CARRIAGE",1,2011-05-19,50,14911,"EIRE"
"553897","21232","STRAWBERRY_CERAMIC_TRINKET_BOX",12,2011-05-19,1.25,14911,"EIRE"
"553897","23118","PARISIENNE_JEWELLERY_DRAWER",2,2011-05-19,7.5,14911,"EIRE"
"553897","72225C","LAVENDER_SCENT_CAKE_CANDLE",24,2011-05-19,0.29,14911,"EIRE"
"553897","22969","HOMEMADE_JAM_SCENTED_CANDLES",12,2011-05-19,1.45,14911,"EIRE"
"553897","22470","HEART_OF_WICKER_LARGE",6,2011-05-19,2.95,14911,"EIRE"
"553897","22469","HEART_OF_WICKER_SMALL",12,2011-05-19,1.65,14911,"EIRE"
"553897","22595","GINGHAM_HEART_DECORATION",12,2011-05-19,0.85,14911,"EIRE"
"553897","20970","PINK_FLORAL_FELTCRAFT_SHOULDER_BAG",4,2011-05-19,3.75,14911,"EIRE"
"553901","22423","REGENCY_CAKESTAND_3_TIER",16,2011-05-19,10.95,14911,"EIRE"
"553901","23171","REGENCY_TEA_PLATE_GREEN",12,2011-05-19,1.65,14911,"EIRE"
"553901","23170","REGENCY_TEA_PLATE_ROSES",12,2011-05-19,1.65,14911,"EIRE"
"553901","22699","ROSES_REGENCY_TEACUP_AND_SAUCER",12,2011-05-19,2.95,14911,"EIRE"
"553901","22697","GREEN_REGENCY_TEACUP_AND_SAUCER",12,2011-05-19,2.95,14911,"EIRE"
"553901","22427","ENAMEL_FLOWER_JUG_CREAM",3,2011-05-19,5.95,14911,"EIRE"
"553901","84078A","SET/4_WHITE_RETRO_STORAGE_CUBES",1,2011-05-19,39.95,14911,"EIRE"
"553901","21172","PARTY_METAL_SIGN",12,2011-05-19,1.45,14911,"EIRE"
"553901","21770","OPEN_CLOSED_METAL_SIGN",6,2011-05-19,4.95,14911,"EIRE"
"553901","82582","AREA_PATROLLED_METAL_SIGN",12,2011-05-19,2.1,14911,"EIRE"
"553901","21174","POTTERING_IN_THE_SHED_METAL_SIGN",12,2011-05-19,2.08,14911,"EIRE"
"553901","21907","I'M_ON_HOLIDAY_METAL_SIGN",12,2011-05-19,2.1,14911,"EIRE"
"553901","22456","NATURAL_SLATE_CHALKBOARD_LARGE",3,2011-05-19,4.95,14911,"EIRE"
"553901","21900","KEY_FOB_,_SHED",24,2011-05-19,0.65,14911,"EIRE"
"553901","21899","KEY_FOB_,_GARAGE_DESIGN",24,2011-05-19,0.65,14911,"EIRE"
"553901","21340","CLASSIC_METAL_BIRDCAGE_PLANT_HOLDER",2,2011-05-19,12.75,14911,"EIRE"
"553901","21756","BATH_BUILDING_BLOCK_WORD",3,2011-05-19,5.95,14911,"EIRE"
"553901","21754","HOME_BUILDING_BLOCK_WORD",3,2011-05-19,5.95,14911,"EIRE"
"553901","22120","WELCOME__WOODEN_BLOCK_LETTERS",3,2011-05-19,9.95,14911,"EIRE"
"553901","23084","RABBIT_NIGHT_LIGHT",6,2011-05-19,2.08,14911,"EIRE"
"553901","23108","SET_OF_10_LED_DOLLY_LIGHTS",2,2011-05-19,6.25,14911,"EIRE"
"553901","21888","BINGO_SET",8,2011-05-19,3.75,14911,"EIRE"
"553901","22561","WOODEN_SCHOOL_COLOURING_SET",12,2011-05-19,1.65,14911,"EIRE"
"553901","21912","VINTAGE_SNAKES_&_LADDERS",8,2011-05-19,3.75,14911,"EIRE"
"553901","20981","12_PENCILS_TALL_TUBE_WOODLAND",12,2011-05-19,0.85,14911,"EIRE"
"553901","22652","TRAVEL_SEWING_KIT",10,2011-05-19,1.65,14911,"EIRE"
"553901","22637","PIGGY_BANK_RETROSPOT",6,2011-05-19,2.55,14911,"EIRE"
"553901","23175","REGENCY_MILK_JUG_PINK",12,2011-05-19,3.25,14911,"EIRE"
"553901","23174","REGENCY_SUGAR_BOWL_GREEN",12,2011-05-19,4.15,14911,"EIRE"
"553901","23173","REGENCY_TEAPOT_ROSES",12,2011-05-19,8.15,14911,"EIRE"
"553931","23282","FOLDING_BUTTERFLY_MIRROR_IVORY",12,2011-05-20,0.83,14911,"EIRE"
"553931","21132","SILVER_STANDING_GNOME",4,2011-05-20,4.25,14911,"EIRE"
"553931","22916","HERB_MARKER_THYME",12,2011-05-20,0.65,14911,"EIRE"
"553931","22917","HERB_MARKER_ROSEMARY",12,2011-05-20,0.65,14911,"EIRE"
"553931","22920","HERB_MARKER_BASIL",12,2011-05-20,0.65,14911,"EIRE"
"553931","21749","LARGE_RED_RETROSPOT_WINDMILL",6,2011-05-20,2.1,14911,"EIRE"
"553931","22847","BREAD_BIN_DINER_STYLE_IVORY",2,2011-05-20,16.95,14911,"EIRE"
"553931","22852","DOG_BOWL_VINTAGE_CREAM",4,2011-05-20,4.25,14911,"EIRE"
"553931","84692","BOX_OF_24_COCKTAIL_PARASOLS",25,2011-05-20,0.42,14911,"EIRE"
"553931","23162","REGENCY_TEA_STRAINER",4,2011-05-20,3.75,14911,"EIRE"
"553931","23050","RECYCLED_ACAPULCO_MAT_GREEN",2,2011-05-20,8.25,14911,"EIRE"
"553931","23052","RECYCLED_ACAPULCO_MAT_TURQUOISE",2,2011-05-20,8.25,14911,"EIRE"
"553931","22501","PICNIC_BASKET_WICKER_LARGE",2,2011-05-20,9.95,14911,"EIRE"
"553931","21901","KEY_FOB_,_BACK_DOOR",24,2011-05-20,0.65,14911,"EIRE"
"553931","21902","KEY_FOB_,_FRONT__DOOR",24,2011-05-20,0.65,14911,"EIRE"
"553931","51014C","FEATHER_PEN,COAL_BLACK",12,2011-05-20,0.85,14911,"EIRE"
"553931","21912","VINTAGE_SNAKES_&_LADDERS",4,2011-05-20,3.75,14911,"EIRE"
"553931","22541","MINI_JIGSAW_LEAP_FROG",24,2011-05-20,0.42,14911,"EIRE"
"553931","22539","MINI_JIGSAW_DOLLY_GIRL",24,2011-05-20,0.42,14911,"EIRE"
"553931","22730","ALARM_CLOCK_BAKELIKE_IVORY",4,2011-05-20,3.75,14911,"EIRE"
"553931","23049","RECYCLED_ACAPULCO_MAT_RED",2,2011-05-20,8.25,14911,"EIRE"
"553931","71053","WHITE_METAL_LANTERN",8,2011-05-20,3.75,14911,"EIRE"
"553931","C2","CARRIAGE",1,2011-05-20,50,14911,"EIRE"
"554139","47566","PARTY_BUNTING",8,2011-05-23,4.95,14911,"EIRE"
"554139","47566B","TEA_TIME_PARTY_BUNTING",4,2011-05-23,4.95,14911,"EIRE"
"554139","23298","SPOTTY_BUNTING",3,2011-05-23,4.95,14911,"EIRE"
"554139","21136","PAINTED_METAL_PEARS_ASSORTED",24,2011-05-23,1.69,14911,"EIRE"
"554139","85199L","LARGE_HANGING_IVORY_&_RED_WOOD_BIRD",12,2011-05-23,0.65,14911,"EIRE"
"554139","84879","ASSORTED_COLOUR_BIRD_ORNAMENT",24,2011-05-23,1.69,14911,"EIRE"
"554139","22320","BIRDS_MOBILE_VINTAGE_DESIGN",6,2011-05-23,5.95,14911,"EIRE"
"554139","21114","LAVENDER_SCENTED_FABRIC_HEART",10,2011-05-23,1.25,14911,"EIRE"
"554139","22296","HEART_IVORY_TRELLIS_LARGE",12,2011-05-23,1.65,14911,"EIRE"
"554139","84836","ZINC_METAL_HEART_DECORATION",12,2011-05-23,1.25,14911,"EIRE"
"554139","23061","VINTAGE_EMBOSSED_HEART",12,2011-05-23,1.25,14911,"EIRE"
"554139","20749","ASSORTED_COLOUR_MINI_CASES",4,2011-05-23,7.95,14911,"EIRE"
"554139","20750","RED_RETROSPOT_MINI_CASES",2,2011-05-23,7.95,14911,"EIRE"
"554139","22178","VICTORIAN_GLASS_HANGING_T-LIGHT",12,2011-05-23,1.25,14911,"EIRE"
"554139","22460","EMBOSSED_GLASS_TEALIGHT_HOLDER",12,2011-05-23,1.25,14911,"EIRE"
"554139","23145","ZINC_T-LIGHT_HOLDER_STAR_LARGE",12,2011-05-23,0.95,14911,"EIRE"
"554139","84755","COLOUR_GLASS_T-LIGHT_HOLDER_HANGING",16,2011-05-23,0.65,14911,"EIRE"
"554139","85053","FRENCH_ENAMEL_CANDLEHOLDER",12,2011-05-23,2.1,14911,"EIRE"
"554139","84247G","DECOUPAGE,GREETING_CARD,",12,2011-05-23,0.42,14911,"EIRE"
"554139","22983","CARD_BILLBOARD_FONT",12,2011-05-23,0.42,14911,"EIRE"
"554139","21534","DAIRY_MAID_LARGE_MILK_JUG",3,2011-05-23,4.95,14911,"EIRE"
"554139","23174","REGENCY_SUGAR_BOWL_GREEN",6,2011-05-23,4.15,14911,"EIRE"
"554139","23175","REGENCY_MILK_JUG_PINK",4,2011-05-23,3.25,14911,"EIRE"
"554139","21535","RED_RETROSPOT_SMALL_MILK_JUG",6,2011-05-23,2.55,14911,"EIRE"
"554139","22423","REGENCY_CAKESTAND_3_TIER",4,2011-05-23,12.75,14911,"EIRE"
"554139","21843","RED_RETROSPOT_CAKE_STAND",3,2011-05-23,10.95,14911,"EIRE"
"554139","22180","RETROSPOT_LAMP",4,2011-05-23,9.95,14911,"EIRE"
"554139","22487","WHITE_WOOD_GARDEN_PLANT_LADDER",4,2011-05-23,8.5,14911,"EIRE"
"554139","22430","ENAMEL_WATERING_CAN_CREAM",4,2011-05-23,4.95,14911,"EIRE"
"554139","22425","ENAMEL_COLANDER_CREAM",3,2011-05-23,4.95,14911,"EIRE"
"554139","22426","ENAMEL_WASH_BOWL_CREAM",4,2011-05-23,3.75,14911,"EIRE"
"554139","22427","ENAMEL_FLOWER_JUG_CREAM",3,2011-05-23,5.95,14911,"EIRE"
"554139","85054","FRENCH_ENAMEL_POT_W_LID",6,2011-05-23,2.95,14911,"EIRE"
"554139","85059","FRENCH_ENAMEL_WATER_BASIN",4,2011-05-23,3.75,14911,"EIRE"
"554139","22424","ENAMEL_BREAD_BIN_CREAM",2,2011-05-23,12.75,14911,"EIRE"
"554139","21790","VINTAGE_SNAP_CARDS",12,2011-05-23,0.85,14911,"EIRE"
"554139","22619","SET_OF_6_SOLDIER_SKITTLES",4,2011-05-23,3.75,14911,"EIRE"
"554139","22801","ANTIQUE_GLASS_PEDESTAL_BOWL",4,2011-05-23,3.75,14911,"EIRE"
"554139","84584","PINK_GINGHAM_CAT_WITH_SCARF",6,2011-05-23,2.55,14911,"EIRE"
"554139","22483","RED_GINGHAM_TEDDY_BEAR",6,2011-05-23,2.95,14911,"EIRE"
"554139","35095A","BLUE_VICTORIAN_FABRIC_OVAL_BOX",24,2011-05-23,0.42,14911,"EIRE"
"554139","22698","PINK_REGENCY_TEACUP_AND_SAUCER",6,2011-05-23,2.95,14911,"EIRE"
"554139","22699","ROSES_REGENCY_TEACUP_AND_SAUCER",6,2011-05-23,2.95,14911,"EIRE"
"554139","22697","GREEN_REGENCY_TEACUP_AND_SAUCER",6,2011-05-23,2.95,14911,"EIRE"
"554139","22670","FRENCH_WC_SIGN_BLUE_METAL",12,2011-05-23,1.25,14911,"EIRE"
"554139","82486","WOOD_S/3_CABINET_ANT_WHITE_FINISH",2,2011-05-23,8.95,14911,"EIRE"
"554139","84536A","ENGLISH_ROSE_NOTEBOOK_A7_SIZE",16,2011-05-23,0.42,14911,"EIRE"
"554139","21528","DAIRY_MAID_TRADITIONAL_TEAPOT",2,2011-05-23,6.95,14911,"EIRE"
"554139","21706","FOLDING_UMBRELLA_RED/WHITE_POLKADOT",4,2011-05-23,4.95,14911,"EIRE"
"554139","15060B","FAIRY_CAKE_DESIGN_UMBRELLA",4,2011-05-23,3.75,14911,"EIRE"
"554139","15056BL","EDWARDIAN_PARASOL_BLACK",3,2011-05-23,5.95,14911,"EIRE"
"554139","85014A","BLACK/BLUE_POLKADOT_UMBRELLA",3,2011-05-23,5.95,14911,"EIRE"
"554770","84077","WORLD_WAR_2_GLIDERS_ASSTD_DESIGNS",96,2011-05-26,0.29,14911,"EIRE"
"554770","22407","MONEY_BOX_FIRST_ADE_DESIGN",12,2011-05-26,1.25,14911,"EIRE"
"554770","22409","MONEY_BOX_BISCUITS_DESIGN",12,2011-05-26,1.25,14911,"EIRE"
"554770","22405","MONEY_BOX_POCKET_MONEY_DESIGN",12,2011-05-26,1.25,14911,"EIRE"
"554770","23133","LARGE_IVORY_HEART_WALL_ORGANISER",2,2011-05-26,8.25,14911,"EIRE"
"554770","85123A","WHITE_HANGING_HEART_T-LIGHT_HOLDER",6,2011-05-26,2.95,14911,"EIRE"
"554770","22743","MAKE_YOUR_OWN_FLOWERPOWER_CARD_KIT",6,2011-05-26,2.95,14911,"EIRE"
"554770","22749","FELTCRAFT_PRINCESS_CHARLOTTE_DOLL",4,2011-05-26,3.75,14911,"EIRE"
"554770","22750","FELTCRAFT_PRINCESS_LOLA_DOLL",4,2011-05-26,3.75,14911,"EIRE"
"554770","22550","HOLIDAY_FUN_LUDO",4,2011-05-26,3.75,14911,"EIRE"
"554770","22197","SMALL_POPCORN_HOLDER",24,2011-05-26,0.85,14911,"EIRE"
"554770","21913","VINTAGE_SEASIDE_JIGSAW_PUZZLES",4,2011-05-26,3.75,14911,"EIRE"
"554770","20724","RED_RETROSPOT_CHARLOTTE_BAG",10,2011-05-26,0.85,14911,"EIRE"
"554770","20723","STRAWBERRY_CHARLOTTE_BAG",10,2011-05-26,0.85,14911,"EIRE"
